6.147699,0.371296
0.142515,3.421039
8.234717,8.661347
9.608125,0.651215
0.445711,9.132836
3.050467,5.579874
9.824449,4.004485
6.658714,4.008796
7.681947,5.277147
2.375231,2.713061
2.580592,5.323203
7.031890,9.492799
6.940874,7.811928
1.689261,3.740626
4.137802,6.863802
2.958920,3.032919
3.558892,8.103021
5.775901,0.752773
0.782461,3.712869
7.665911,6.886834
7.079824,7.672101
2.871527,5.482563
5.433526,7.396325
9.568706,2.779899
7.932817,6.599705
5.802379,7.748798
9.440325,0.366914
1.474001,7.562872
0.837914,5.161237
2.198608,2.742957
7.018405,0.301928
8.733194,4.444790
5.023933,5.400480
6.455443,3.448566
1.011075,3.183789
1.681421,5.561332
3.180286,9.580672
9.657343,6.201259
6.174973,9.853786
8.872832,7.650699
3.135906,3.655390
2.012668,4.871481
9.903685,9.121510
1.183494,0.251903
8.986377,5.371701
2.001899,6.736533
6.442232,1.220856
2.596002,0.600780
2.098605,1.323057
1.932363,6.854671
0.494997,1.018546
1.341736,3.165411
2.987503,2.550638
7.505367,9.980228
5.339779,9.442027
3.966101,1.066824
4.087738,2.961278
4.934070,6.570437
4.610502,9.351605
8.847648,7.019776
4.896849,1.316873
3.970137,7.044015
2.848855,1.039881
9.078985,7.090508
6.152764,7.924989
8.356460,4.834590
8.811883,9.164190
2.715511,6.075454
5.265840,5.379458
9.376631,3.051887
9.834340,9.021312
4.587229,8.174533
7.690470,6.778950
3.198339,1.964510
6.715277,8.429733
0.162528,6.428034
4.428730,8.980878
3.214729,4.741848
5.147671,1.404395
7.128923,8.304763
0.579093,2.913888
0.380447,9.565441
6.671688,9.642004
5.314943,8.020685
3.744140,3.538190
3.782678,6.578621
3.594532,9.003675
9.832749,0.304265
1.936233,1.122500
0.423640,2.277410
4.467933,8.369904
2.218240,4.939453
9.296187,6.672147
7.980790,5.509940
9.804665,5.886622
0.455107,1.979828
4.047736,6.012772
7.719309,4.130861
7.100583,7.898695
3.172602,9.792702
6.496565,8.809981
5.559377,7.416031
7.705441,9.082484
1.503498,5.582834
4.283785,9.231590
1.050947,9.825739
8.754513,0.738263
4.909664,7.175595
7.381515,9.064941
7.998654,3.109304
4.984348,7.017858
1.384368,1.939908
4.810424,2.982458
8.625592,5.862773
3.486652,8.488330
8.048784,9.983549
8.473077,4.144565
1.274989,8.406409
0.597579,3.502712
9.197380,9.607665
6.405646,6.886483
0.424545,5.144803
5.468682,3.401007
0.685968,2.289076
3.579839,4.351420
5.909267,7.223915
3.176319,3.289538
0.196916,0.408749
2.578217,7.402450
6.283138,7.697890
7.689194,8.565675
7.203193,9.790109
8.988252,5.867172
5.881577,0.342670
9.985266,1.315760
7.403472,8.210152
3.730545,1.968521
0.987599,7.486060
4.526535,7.137178
9.154076,1.465837
9.191710,4.116265
3.052670,9.430623
9.906517,1.988922
6.568383,1.064953
6.509140,8.273132
6.844985,4.173331
3.830664,3.931224
5.897118,8.815673
9.290662,0.535296
1.816224,1.122243
1.933346,3.466078
5.065317,6.294612
7.321422,8.901115
9.890884,6.628565
8.453645,7.780388
3.075320,8.756923
0.427631,0.003673
2.737326,4.620975
6.383629,1.017703
6.730101,8.018159
1.853129,4.151253
5.199850,4.518070
7.998299,9.605224
7.989532,0.779928
8.049356,0.665963
2.359704,1.530969
1.975191,5.283151
6.716899,4.703213
9.596956,2.402923
7.631402,8.701822
5.620661,4.562225
5.961844,4.288098
5.551939,4.169340
4.004697,6.953465
0.928512,1.665421
8.511985,7.710773
2.814537,3.772689
9.260265,8.180772
6.143463,2.214902
0.442520,4.312578
6.726271,8.284805
8.526890,0.327759
2.441570,3.390946
1.887322,8.029754
7.674658,5.168330
9.829265,1.440585
8.996517,1.164633
1.631817,6.962192
1.095697,5.658451
4.202335,7.284740
9.006752,7.698715
8.496899,0.329454
3.101955,5.154331
4.159533,2.312550
3.078741,9.454310
2.941809,3.539041
0.037098,8.450776
1.548407,2.041443
2.552645,8.846221
2.064514,7.975264
8.080493,9.270206
1.155613,2.172790
7.428983,1.960008
2.863295,1.667416
1.726967,4.815534
1.096831,3.216976
4.265939,0.245481
3.883332,0.941224
4.935785,8.257382
8.184222,0.804485
6.012278,8.345864
2.379725,7.619265
8.907643,8.061242
1.073010,0.090600
1.917241,2.704773
6.161830,3.842732
7.034070,3.530750
1.544254,3.126898
8.843242,9.585323
2.075127,7.884684
2.733487,8.871315
1.655456,6.659599
0.842113,9.738933
7.006333,8.418157
5.666693,4.768014
6.218824,5.287415
4.693844,7.594503
1.782010,1.711720
4.318427,3.207479
0.741245,8.444705
7.716028,5.439215
9.793245,0.726001
7.666693,2.663704
3.685989,2.192794
7.890379,1.442401
8.400167,6.615776
0.590232,8.109817
6.277557,9.049823
7.487223,5.611209
8.365472,2.780502
5.469501,2.936168
9.682044,2.261963
0.157382,3.258548
5.025094,0.283629
5.592483,8.742828
7.047322,6.229683
9.559618,9.582793
8.242665,6.077418
4.877646,0.133161
6.062619,9.890881
8.181011,3.406046
1.520470,7.840586
7.439378,9.670468
8.748424,5.556626
1.012842,4.835007
3.136951,5.124085
3.017016,8.618230
8.443270,3.154652
5.995813,4.301809
9.090928,1.873609
6.977284,9.703753
1.752755,2.019664
6.937233,7.791539
4.905491,6.096865
2.126824,4.766142
1.120719,3.214219
2.847797,4.446254
9.301264,1.812677
4.013882,6.155972
9.465571,1.331482
9.178766,0.810538
4.807414,4.545899
2.096027,3.474597
4.541653,8.652115
9.550641,5.189257
8.700998,6.081716
3.490873,1.941942
4.131348,5.228243
0.444434,1.458412
6.001844,2.250016
8.373264,3.269422
1.048342,0.835306
9.371230,1.180203
1.409098,8.626661
2.542881,6.659514
8.167257,6.071806
9.574885,7.088829
1.127515,5.584100
7.181865,8.019572
0.263213,7.188789
8.256808,7.468338
5.123491,4.580210
5.494186,7.046437
9.229143,6.170352
8.878343,7.012568
0.683364,5.008282
2.864863,2.851749
3.559276,3.147328
5.786100,6.836015
2.687494,1.297626
0.588087,5.757528
1.861302,0.092480
9.277531,5.371404
0.924482,8.429211
9.832027,4.486007
0.424896,1.175459
3.816537,8.855226
1.480387,8.239901
0.149763,4.573887
6.443971,0.603795
6.147628,9.444041
1.602599,7.296114
6.090939,1.851164
0.062034,0.092845
5.320924,9.427794
6.442986,7.142998
4.938655,5.818889
1.263675,8.768206
7.607926,9.981990
2.977229,2.270178
1.251617,9.642098
7.808852,1.663246
5.526865,4.137682
1.514860,1.620730
9.634700,3.049642
9.414393,0.756107
4.608030,1.296190
0.047874,5.537661
1.138941,7.220245
6.981164,1.763329
9.417421,7.210434
2.979703,7.092338
7.319303,3.422263
3.755886,3.591065
6.166184,9.004101
1.731932,8.751996
0.276532,6.603386
4.144389,7.912816
7.211981,4.801078
6.438640,5.017731
